Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice Univoco Sub-misura;Codice CID;Descrizione Sub-misura;Amministrazione Titolare;Codice Indicatore;Descrizione Indicatore;Unità di misura;Stock o Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.C;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione manageriale;MINISTERO DELLA SALUTE;C14.M;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (UOMINI);Persone;Flusso
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.A;M2C4I2.1;M2C4I2.1;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;MIN AMBIENTE E SICUREZZA ENERGETICA;C4;POPOLAZIONE CHE BENEFICIA DI MISURE DI PROTEZIONE CONTRO INONDAZIONI, INCENDI BOSCHIVI E ALTRE CATASTROFI NATURALI CONNESSE AL C;Persone;Stock
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.3;M1C3I4.2;M1C3I4.2;Sviluppo e resilienza delle imprese del settore turistico (Fondo dei Fondi BEI);MINISTERO DEL TURISMO;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.3;M1C3I4.2;M1C3I4.2;Sviluppo e resilienza delle imprese del settore turistico (Fondo dei Fondi BEI);MINISTERO DEL TURISMO;C9.M;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (MEDIE IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.3;M1C3I4.2;M1C3I4.2;Sviluppo e resilienza delle imprese del settore turistico (Fondo dei Fondi BEI);MINISTERO DEL TURISMO;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.4;M1C3I4.2;M1C3I4.2;Sostegno alla nascita e al consolidamento delle pmi turismo (Sezione speciale “turismo” del Fondo di Garanzia per le PMI);MINISTERO DEL TURISMO;C1;RISPARMI SUL CONSUMO ANNUO DI ENERGIA PRIMARIA;MWh/anno;Stock
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.1;M4C2I1.01;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);M4C2I1.1;M4C2I1.1;M4C2I1.1;Fondo per il Programma Nazionale Ricerca (PNR) e progetti di Ricerca di Significativo Interesse Nazionale (PRIN);MIN DELL'UNIVERSITÀ E DELLA RICERCA;C8.F;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (DONNE);Annual Full Time Equivalent;Flusso
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I2.1;M5C1I2.01;Servizio civile universale;M5C1I2.1;M5C1I4;M5C1I4;Servizio civile universale;PCM - DIP POL GIOVAN E SERV CIV UNIVERS;C14.F;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (DONNE);Persone;Flusso
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I2.1;M5C1I2.01;Servizio civile universale;M5C1I2.1;M5C1I4;M5C1I4;Servizio civile universale;PCM - DIP POL GIOVAN E SERV CIV UNIVERS;C14.M;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (UOMINI);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.1;M1C1I1.8;M1C1I1.8;Investimento in capitale umano per rafforzare l’Ufficio del Processo e superare le disparità tra tribunali;MINISTERO DELLA GIUSTIZIA;C14.F;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (DONNE);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.1;M1C1I1.8;M1C1I1.8;Investimento in capitale umano per rafforzare l’Ufficio del Processo e superare le disparità tra tribunali;MINISTERO DELLA GIUSTIZIA;C14.M;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (UOMINI);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.1;M1C1I1.8;M1C1I1.8;Investimento in capitale umano per rafforzare l’Ufficio del Processo e superare le disparità tra tribunali;MINISTERO DELLA GIUSTIZIA;C10IA;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C1;Digitalizzazione, innovazione e sicurezza nella PA;M1C1I3;M1C1I3.00;Procedure di assunzione per i tribunali civili, penali e amministrativi;M1C1I3.1;M1C1I1.8;M1C1I1.8;Investimento in capitale umano per rafforzare l’Ufficio del Processo e superare le disparità tra tribunali;MINISTERO DELLA GIUSTIZIA;C10IB;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M5;Inclusione e coesione;M5C1;Politiche per il lavoro;M5C1I1.1;M5C1I1.01;Potenziamento dei Centri per l'Impiego (PES);M5C1I1.1;M5C1I1;M5C1I1;Potenziamento dei Centri per l'Impiego (PES);MINISTERO DEL LAVORO E POLITICHE SOCIALI;C1;RISPARMI SUL CONSUMO ANNUO DI ENERGIA PRIMARIA;MWh/anno;Stock
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I2.1;M1C2I2.01;Innovazione e tecnologia della Microelettronica;M1C2I2.1;M1C2I2;M1C2I2;Innovazione e tecnologia della Microelettronica;MINISTERO DELL'ECONOMIA E DELLE FINANZE;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C10IE;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (DONNE; ETÀ 0-17)";Persone;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I5.1;M1C2I5.01;Politiche industriali di filiera e internazionalizzazione;M1C2I5.1.2;M1C2I5.2;M1C2I5.2;Competitività e resilienza delle filiere produttive;MINISTERO IMPRESE E DEL MADE IN ITALY;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I5.1;M1C2I5.01;Politiche industriali di filiera e internazionalizzazione;M1C2I5.1.2;M1C2I5.2;M1C2I5.2;Competitività e resilienza delle filiere produttive;MINISTERO IMPRESE E DEL MADE IN ITALY;C9.M;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (MEDIE IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C2;Digitalizzazione, innovazione e competitività nel sistema produttivo;M1C2I5.1;M1C2I5.01;Politiche industriali di filiera e internazionalizzazione;M1C2I5.1.2;M1C2I5.2;M1C2I5.2;Competitività e resilienza delle filiere produttive;MINISTERO IMPRESE E DEL MADE IN ITALY;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C10IF;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (DONNE; ETÀ 18-29)";Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C10IG;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (DONNE; 30-54)";Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C10IH;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE - COMPETENZE DIGITALI (DONNE; 55<)";Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C14.F;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (DONNE);Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.B;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario: Sub-misura: corso di formazione in infezioni ospedaliere;MINISTERO DELLA SALUTE;C14.M;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (UOMINI);Persone;Flusso
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.2;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINISTERO DELL'INTERNO;C2A;CAPACITÀ OPERATIVA SUPPLEMENTARE INSTALLATA PER L’ENERGIA RINNOVABILE - PRODUZIONE DI ENERGIA RINNOVABILE;MW;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.2;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINISTERO DELL'INTERNO;C1;RISPARMI SUL CONSUMO ANNUO DI ENERGIA PRIMARIA;MWh/anno;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.2;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINISTERO DELL'INTERNO;C4;POPOLAZIONE CHE BENEFICIA DI MISURE DI PROTEZIONE CONTRO INONDAZIONI, INCENDI BOSCHIVI E ALTRE CATASTROFI NATURALI CONNESSE AL C;Persone;Stock
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.5;M1C3I4.2;M1C3I4.2;Fondo rotativo imprese (FRI) per il sostegno alle imprese e gli investimenti di sviluppo;MINISTERO DEL TURISMO;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.2;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MINISTERO IMPRESE E DEL MADE IN ITALY;C8.F;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (DONNE);Annual Full Time Equivalent;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.2;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MINISTERO IMPRESE E DEL MADE IN ITALY;C8.M;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (UOMINI);Annual Full Time Equivalent;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I2.2;M4C2I2.02;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;M4C2I2.2;M4C2I2.2;M4C2I2.2;Partenariati per la ricerca e l'innovazione -Orizzonte Europa;MINISTERO IMPRESE E DEL MADE IN ITALY;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.5;M1C3I4.2;M1C3I4.2;Fondo rotativo imprese (FRI) per il sostegno alle imprese e gli investimenti di sviluppo;MINISTERO DEL TURISMO;C9.M;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (MEDIE IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.5;M1C3I4.2;M1C3I4.2;Fondo rotativo imprese (FRI) per il sostegno alle imprese e gli investimenti di sviluppo;MINISTERO DEL TURISMO;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.6;M1C3I4.2;M1C3I4.2;Valorizzazione, competitività e tutela del patrimonio ricettivo attraverso la partecipazione del Min. Turismo nel Fondo Nazionale Turismo;MINISTERO DEL TURISMO;C1;RISPARMI SUL CONSUMO ANNUO DI ENERGIA PRIMARIA;MWh/anno;Stock
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.6;M1C3I4.2;M1C3I4.2;Valorizzazione, competitività e tutela del patrimonio ricettivo attraverso la partecipazione del Min. Turismo nel Fondo Nazionale Turismo;MINISTERO DEL TURISMO;C9.G;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (GRANDI IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.6;M1C3I4.2;M1C3I4.2;Valorizzazione, competitività e tutela del patrimonio ricettivo attraverso la partecipazione del Min. Turismo nel Fondo Nazionale Turismo;MINISTERO DEL TURISMO;C9.M;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (MEDIE IMPRESE);Imprese;Flusso
PNRR;M1;Digitalizzazione, innovazione, competitività e cultura;M1C3;Turismo e Cultura 4.0;M1C3I4.2;M1C3I4.02;Fondi integrati per la competitività delle imprese turistiche;M1C3I4.2.6;M1C3I4.2;M1C3I4.2;Valorizzazione, competitività e tutela del patrimonio ricettivo attraverso la partecipazione del Min. Turismo nel Fondo Nazionale Turismo;MINISTERO DEL TURISMO;C9.S;IMPRESE BENEFICIARIE DI UN SOSTEGNO - (PICCOLE E MICRO IMPRESE);Imprese;Flusso
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I4.4;M2C2I4.04;Rinnovo flotte bus e treni verdi;M2C2I4.4.3;M2C2I4.4.3;M2C2I4.4.3;Rinnovo del parco veicoli dei Vigili del Fuoco;MINISTERO DELL'INTERNO;C1;RISPARMI SUL CONSUMO ANNUO DI ENERGIA PRIMARIA;MWh/anno;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C2;Energia rinnovabile, idrogeno, rete e mobilità sostenibile;M2C2I4.4;M2C2I4.04;Rinnovo flotte bus e treni verdi;M2C2I4.4.3;M2C2I4.4.3;M2C2I4.4.3;Rinnovo del parco veicoli dei Vigili del Fuoco;MINISTERO DELL'INTERNO;C3A;INFRASTRUTTURE PER I COMBUSTIBILI ALTERNATIVI - PUNTI DI RICARICA;Refuelling/recharging points;Stock
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.3;M2C4I3.03;Rinaturazione dell'area del Po;M2C4I3.3;M2C4I3.3;M2C4I3.3;Rinaturazione dell'area del Po;MIN AMBIENTE E SICUREZZA ENERGETICA;C4;POPOLAZIONE CHE BENEFICIA DI MISURE DI PROTEZIONE CONTRO INONDAZIONI, INCENDI BOSCHIVI E ALTRE CATASTROFI NATURALI CONNESSE AL C;Persone;Stock
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.2;Finanziamento di progetti presentati da giovani ricercatori;MIN DELL'UNIVERSITÀ E DELLA RICERCA;C8.F;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (DONNE);Annual Full Time Equivalent;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.2;Finanziamento di progetti presentati da giovani ricercatori;MIN DELL'UNIVERSITÀ E DELLA RICERCA;C8.M;RICERCATORI CHE LAVORANO IN CENTRI DI RICERCA BENEFICIARI DI UN SOSTEGNO (UOMINI);Annual Full Time Equivalent;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.2;Finanziamento di progetti presentati da giovani ricercatori;MIN DELL'UNIVERSITÀ E DELLA RICERCA;C14.F;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (DONNE);Persone;Flusso
PNRR;M4;Istruzione e ricerca;M4C2;Dalla ricerca all'impresa;M4C2I1.2;M4C2I1.02;Finanziamento di progetti presentati da giovani ricercatori;M4C2I1.2;M4C2I1.2;M4C2I1.2;Finanziamento di progetti presentati da giovani ricercatori;MIN DELL'UNIVERSITÀ E DELLA RICERCA;C14.M;NUMERO DI GIOVANI DI ETÀ COMPRESA TRA I 15 E I 29 ANNI CHE RICEVONO SOSTEGNO (UOMINI);Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.D;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario. Sub-misure: contratti di formazione medico-specialistica.;MINISTERO DELLA SALUTE;C10.A;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 0-17);Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.D;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario. Sub-misure: contratti di formazione medico-specialistica.;MINISTERO DELLA SALUTE;C10.B;NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI ETÀ 18-29);Persone;Flusso
PNRR;M6;Salute;M6C2;Innovazione, ricerca e digitalizzazione del servizio sanitario;M6C2I2.2;M6C2I2.02;Sviluppo delle competenze tecniche, professionali, digitali e manageriali del personale del sistema sanitario;M6C2I2.2.D;M6C2I2.2;M6C2I2.2;Sviluppo delle competenze tecniche-professionali, digitali e manageriali del personale del sistema sanitario. Sub-misure: contratti di formazione medico-specialistica.;MINISTERO DELLA SALUTE;C10.C;"NUMERO DI PARTECIPANTI IN UN PERCORSO DI ISTRUZIONE O DI FORMAZIONE (UOMINI; 30-54)";Persone;Flusso
